Game Name,Version,Repository,Short Description,Description,Tags,Homepage,Category,Interface,Tracker Info,Screenshots,Score,Notes
tuxpuck,0.8.2-8,main,air hockey game for single players,"air hockey game for single players,,
TuxPuck is an air hockey game and clone of the Amiga/Atari ST game Shufflepuck Café. The player moves a bat around a table and tries to knock the puck past the opponent's defense. After either party has reached 15 points, the match is over.","implemented-in::c, role::program, scope::application, uitoolkit::sdl, use::gameplaying, x11::application",https://wiki.debian.org/Games/TuxPuck,arcade,graphical,https://tracker.debian.org/pkg/tuxpuck,https://screenshots.debian.net/package/tuxpuck,,nan
tuxtype,1.8.3-4,main,Educational Typing Tutor Game Starring Tux,"Educational Typing Tutor Game Starring Tux,,
TuxTyping is an educational typing tutorial game starring Tux, the Linux Penguin. The player guides Tux to eat fish which are falling from the top of the screen. Each fish has a letter written on it. When the player presses the corresponding key, Tux will position himself to eat the fish. The game is intended for children learning to type, though it does have higher difficulty levels which even experienced typists may find challenging.","implemented-in::c, junior::arcade, role::program, uitoolkit::sdl, use::gameplaying, use::learning, x11::application",https://github.com/tux4kids/,typing,graphical,https://tracker.debian.org/pkg/tuxtype,https://screenshots.debian.net/package/tuxtype,,nan
tworld,1.3.2-3,main,Chip's Challenge Game Engine Emulation,"Chip's Challenge Game Engine Emulation,,
Tile World is an emulation of the game ""Chip's Challenge"".  ""Chip's Challenge"" was originally written for the Atari Lynx by Chuck Sommerville, and was later ported to MS Windows by Microsoft (among other ports).,,
,,
Please note: Tile World is an emulation of the game engine(s) only.  It does not come with the chips.dat file that contains the original level set.  This file is copyrighted and cannot be freely distributed.  The chips.dat file was originally part of the MS version of ""Chip's Challenge"".  If you have a copy of this version of the game, you can use that file to play the game in Tile World.  If you do not have a copy of this file, however, you can still play Tile World with the many freely available level sets created by fans of the original game, including CCLP2.  Because the version that Microsoft released introduced a number of changes to the rules of the game, Tile World is capable of emulating either the MS version or the original Atari Lynx version of the game.","implemented-in::c, role::program, uitoolkit::sdl, use::gameplaying, x11::application",http://www.muppetlabs.com/~breadbox/software/tworld/,puzzle,graphical,https://tracker.debian.org/pkg/tworld,https://screenshots.debian.net/package/tworld,,nan
typespeed,0.6.5-2.1+b3,main,Zap words flying across the screen by typing them correctly,"Zap words flying across the screen by typing them correctly,,
Typespeed is a game in which words fly across your screen. Your task is to zap the words by typing them before they cross the screen. If too many words get by you, the game is over.","role::program, uitoolkit::ncurses, use::gameplaying, use::learning",https://typespeed.sourceforge.net/,typing,commandline,https://tracker.debian.org/pkg/typespeed,https://screenshots.debian.net/package/typespeed,,nan
uci2wb,4.0-1,main,protocol adapter between XBoard/CECP and UCI/USI/UCCI engines,"protocol adapter between XBoard/CECP and UCI/USI/UCCI engines,,
This adapter allows a GUI using the Chess Engine Control Protocol (aka. CECP, or XBoard protocol) to communicate with computer players using USI (Universal Shogi Interface) or UCCI (Universal Chinese Chess Interface) protocols.,,
,,
It also support the UCI (Universal Chess Interface) protocol, but for this one the ""polyglot"" package is a recommended alternative from the same author.",,http://hgm.nubati.net/cgi-bin/gitweb.cgi?p=uci2wb.git,,,https://tracker.debian.org/pkg/uci2wb,https://screenshots.debian.net/package/uci2wb,,nan
ufoai,2.5-4,main,UFO: Alien Invasion -- build your team and stop the aliens,"UFO: Alien Invasion -- build your team and stop the aliens,,
UFO: Alien Invasion is a squad-based tactical strategy game in the tradition of the old X-COM PC games. It combines military realism with hard science-fiction and the weirdness of an alien invasion. The carefully constructed turn-based system gives you pin-point control of your squad while maintaining a sense of pace and danger.,,
,,
UFO:AI has two main modes of play: Geoscape mode and Tactical mode.,,
,,
In Geoscape mode you manage the activities and finances of PHALANX, a secret organisation charged with defending Earth from a brutal alien enemy. You control bases, installations, aircraft and squads of armed-response troops. You will research new technologies and use their results in battle against the aliens. You can build, buy and produce anything you like, as long as your technology level and your budget will allow it. Easy-to-use time buttons make it possible to control the passage of time.,,
,,
In Tactical mode the game is about taking command of your team in various missions to combat the aliens wherever they might appear. Tactical mode uses a turn-based system, where your team and the aliens take turns to make moves. You can order your troops around, fire their weapons, throw grenades and use other equipment. All actions require Time Units to perform. Once a soldier is out of Time Units, he or she can't do anything more until the next turn. Your mission objectives will vary for each mission and there are many to perform as the aliens' terrifying plot unfolds. You'll have to watch your back, be quick on your feet and take the fight to them.,,
,,
If you don't, humanity is doomed.","role::program, uitoolkit::sdl, use::gameplaying, x11::application",https://ufoai.org,arcade,graphical,https://tracker.debian.org/pkg/ufoai,https://screenshots.debian.net/package/ufoai,,nan
ufoai-maps,2.5-1,main,UFO: Alien Invasion -- maps,"UFO: Alien Invasion -- maps,,
It is the year 2084. You control a secret organisation charged with defending Earth from a brutal alien enemy. Build up your bases, prepare your team, and dive head-first into the fast and flowing turn-based combat.,,
,,
This package contains compiled maps for the game UFO: Alien Invasion.",,https://ufoai.org,,,https://tracker.debian.org/pkg/ufoai-maps,https://screenshots.debian.net/package/ufoai-maps,0.0,addon
ufoai-misc,2.5-4,main,UFO: Alien Invasion -- miscellaneous files and documentation,"UFO: Alien Invasion -- miscellaneous files and documentation,,
It is the year 2084. You control a secret organisation charged with defending Earth from a brutal alien enemy. Build up your bases, prepare your team, and dive head-first into the fast and flowing turn-based combat.,,
,,
This package contains architecture-independent data for the game UFO: Alien Invasion like language files and documentation.",,https://ufoai.org,,,https://tracker.debian.org/pkg/ufoai-misc,https://screenshots.debian.net/package/ufoai-misc,0.0,addon
ufoai-sound,2.5-1,main,UFO: Alien Invasion -- sound files,"UFO: Alien Invasion -- sound files,,
It is the year 2084. You control a secret organisation charged with defending Earth from a brutal alien enemy. Build up your bases, prepare your team, and dive head-first into the fast and flowing turn-based combat.,,
,,
This package contains sound files for the game UFO: Alien Invasion.",,https://ufoai.org,,,https://tracker.debian.org/pkg/ufoai-sound,https://screenshots.debian.net/package/ufoai-sound,0.0,sounds of the game
ufoai-textures,2.5-1,main,UFO: Alien Invasion -- textures,"UFO: Alien Invasion -- textures,,
It is the year 2084. You control a secret organisation charged with defending Earth from a brutal alien enemy. Build up your bases, prepare your team, and dive head-first into the fast and flowing turn-based combat.,,
,,
This package contains textures for the game UFO: Alien Invasion.",,https://ufoai.org,,,https://tracker.debian.org/pkg/ufoai-textures,https://screenshots.debian.net/package/ufoai-textures,0.0,addon
uhexen2,1.5.9+dfsg-1,contrib,Hexen II - engine package,"Hexen II - engine package,,
Hammer of Thyrion is a Hexen II engine,,
,,
This package will run the original Hexen II game, Portal of Praevus mission pack and HexenWorld. A dedicated server h2ded, is included in this package.","privacy::non-free-addons, role::program, uitoolkit::gtk, uitoolkit::sdl, use::gameplaying, x11::application",https://github.com/sezero/uhexen2,fps,graphical,https://tracker.debian.org/pkg/uhexen2,https://screenshots.debian.net/package/uhexen2,,nan
uligo,0.3-7,main,tsumego (go problems) practice tool,,,,,,https://tracker.debian.org/pkg/uligo,https://screenshots.debian.net/package/uligo,,nan
unknown-horizons,2019.1-1,main,2D realtime strategy simulation,"2D realtime strategy simulation,,
Unknown Horizons is a 2D realtime strategy simulation with an emphasis on economy and city building. Expand your small settlement to a strong and wealthy colony, collect taxes and supply your inhabitants with valuable goods. Increase your power with a well balanced economy and with strategic trade and diplomacy.","role::program, use::gameplaying, x11::application",https://www.unknown-horizons.org,strategy,graphical,https://tracker.debian.org/pkg/unknown-horizons,https://screenshots.debian.net/package/unknown-horizons,,nan
uqm,0.6.2.dfsg-9.5,contrib,The Ur-Quan Masters - An inter-galactic adventure game,"The Ur-Quan Masters - An inter-galactic adventure game,,
You return to Earth with a vessel built from technology discovered from an ancient race called the Precursors only to find it enslaved. Gather allies from a wide variety of races, engage in space combat with various foes, and save the galaxy from the Ur-Quan!,,
,,
The Ur-Quan Masters is derived from the classic game Star Control II. It includes both the adventure game described above and a fast-paced Super Melee.","implemented-in::c, role::program, uitoolkit::sdl, use::gameplaying, x11::application",http://sc2.sourceforge.net/,strategy,graphical,https://tracker.debian.org/pkg/uqm,https://screenshots.debian.net/package/uqm,,nan
